Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Admission grade,Previous qualification (grade),Scholarship holder,Tuition fees up to date,Debtor,Age at enrollment,Gender,International,Previous qualification,Application mode,Daytime/evening attendance,Displaced,Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Marital status,Application order,Course,1st_sem_success_rate,2nd_sem_success_rate,academic_potential,age_group,Target
0,7.399999999999999,0,6.874999999999999,110.0,110.0,0,1,0,34,1,0,2,7,1,1,6,9,6,6,2,1,9130,0.0,0.0,110.0,30+,Dropout
6,13.333333333333334,5,14.5,142.3,120.0,1,1,0,26,0,0,1,39,1,1,6,6,6,10,1,1,9670,1.0,0.8333333333333334,131.15,26-30,Graduate
1,10.0,5,11.4,122.0,130.0,1,1,0,21,0,0,1,17,1,1,6,8,6,13,1,1,9238,0.1666666666666666,0.8333333333333334,126.0,21-25,Enrolled
6,15.666666666666666,6,15.285714285714286,153.6,158.0,1,1,0,18,0,0,1,1,1,1,6,7,6,8,1,3,9085,1.0,1.0,155.8,17-20,Graduate
7,11.857142857142858,7,11.857142857142858,112.9,122.0,0,1,0,18,0,0,1,1,1,0,7,9,7,7,1,1,9853,1.0,1.0,117.45,17-20,Graduate
5,14.5,5,13.6,124.1,140.0,0,1,0,18,0,0,1,1,1,0,5,12,5,5,1,1,9085,1.0,1.0,132.05,17-20,Graduate
6,12.166666666666666,6,13.714285714285714,129.7,136.0,0,1,0,19,0,0,1,17,1,0,6,6,6,7,1,1,9238,1.0,1.0,132.85,17-20,Graduate
5,12.6,6,12.0,110.0,111.0,0,1,0,18,0,0,1,1,1,1,6,6,6,8,1,1,9773,0.8333333333333334,1.0,110.5,17-20,Graduate
7,12.285714285714286,7,12.285714285714286,136.3,145.0,0,1,0,18,0,0,1,17,1,1,8,12,8,12,1,2,9500,0.875,0.875,140.65,17-20,Enrolled
6,12.666666666666666,6,13.0,146.0,133.1,1,1,1,19,0,0,1,17,1,0,6,6,6,7,1,1,9238,1.0,1.0,139.55,17-20,Graduate
0,7.399999999999999,0,6.874999999999999,129.9,140.0,0,1,0,19,0,0,1,1,1,0,7,0,8,0,1,1,9500,0.0,0.0,134.95,17-20,Dropout
6,12.857142857142858,4,13.0,140.9,140.0,1,1,0,18,0,0,1,1,1,1,6,7,6,10,1,1,9254,1.0,0.6666666666666666,140.45,17-20,Graduate
7,13.9,7,13.9,135.5,156.0,0,1,0,18,0,0,1,1,1,0,8,8,8,8,2,1,9500,0.875,0.875,145.75,17-20,Graduate
7,13.817142857142857,7,13.817142857142857,122.0,132.0,1,1,0,20,0,0,1,1,1,1,8,8,8,8,1,1,9500,0.875,0.875,127.0,17-20,Graduate
6,13.314285714285717,7,12.875,140.0,140.0,1,1,0,22,0,0,42,53,1,0,7,10,8,10,1,1,9556,0.8571428571428571,0.875,140.0,21-25,Graduate
0,7.399999999999999,0,6.874999999999999,160.15000000000003,162.5,0,1,0,18,0,0,1,1,1,0,6,0,6,0,1,1,9130,0.0,0.0,161.32500000000002,17-20,Dropout
6,12.166666666666666,6,12.166666666666666,107.4,113.0,1,1,0,19,0,0,1,17,1,1,6,6,6,6,1,3,9254,1.0,1.0,110.2,17-20,Graduate
4,11.25,3,11.333333333333334,114.3,122.0,1,0,0,20,0,0,1,1,1,1,6,12,6,12,1,1,9254,0.6666666666666666,0.5,118.15,17-20,Dropout
5,12.4,6,12.75,140.8,150.0,0,1,0,19,0,0,1,43,1,0,6,6,6,8,1,1,9070,0.8333333333333334,1.0,145.4,17-20,Enrolled
6,14.666666666666666,6,14.571428571428571,126.3,135.0,1,1,0,20,0,0,1,1,1,1,6,6,6,7,1,2,9773,1.0,1.0,130.65,17-20,Graduate
4,12.0,4,12.0,110.0,133.1,0,1,0,28,0,0,1,39,1,0,6,15,6,14,1,1,9085,0.6666666666666666,0.6666666666666666,121.55,26-30,Dropout
6,14.0,3,12.666666666666666,126.2,122.0,0,1,0,19,0,0,1,1,1,0,6,8,6,16,1,2,9085,1.0,0.5,124.1,17-20,Graduate
6,12.571428571428571,4,13.666666666666666,140.0,140.0,0,1,0,22,0,0,39,42,1,0,6,10,6,12,1,1,9003,1.0,0.6666666666666666,140.0,21-25,Enrolled
6,15.538461538461538,6,12.625,123.0,138.0,0,1,0,19,0,0,1,1,1,1,6,14,6,9,1,1,9085,1.0,1.0,130.5,17-20,Graduate
0,7.399999999999999,0,6.874999999999999,157.0,130.0,0,0,0,18,0,0,1,1,1,1,6,0,6,0,1,3,9773,0.0,0.0,143.5,17-20,Dropout
6,15.0,6,14.833333333333334,149.7,157.0,0,1,0,18,0,0,1,5,1,1,6,6,6,6,1,1,9130,1.0,1.0,153.35,17-20,Graduate
4,12.25,5,13.285714285714286,140.0,140.0,0,1,0,22,0,0,1,43,1,1,5,11,5,9,1,1,9130,0.8,1.0,140.0,21-25,Graduate
10,15.692307692307692,9,15.555555555555555,160.15000000000003,162.5,0,1,0,20,0,0,42,53,1,0,10,13,9,9,1,1,9085,1.0,1.0,161.32500000000002,17-20,Graduate
5,12.285714285714286,5,12.75,130.2,150.0,1,1,0,24,0,0,1,39,0,0,5,7,5,9,1,1,9991,1.0,1.0,140.1,21-25,Graduate
10,11.833333333333334,11,11.25,135.5,146.0,0,1,1,22,0,0,1,17,1,1,10,16,10,16,1,1,8378,1.0,1.1,140.75,21-25,Enrolled
6,12.166666666666666,5,14.0,118.3,120.0,0,1,0,20,0,0,1,43,0,0,6,6,6,7,1,1,8378,1.0,0.8333333333333334,119.15,17-20,Enrolled
7,11.88888888888889,8,11.95625,116.3,118.0,1,1,0,20,0,0,1,1,1,1,7,10,8,10,1,1,9556,1.0,1.0,117.15,17-20,Graduate
0,7.399999999999999,0,6.874999999999999,120.0,120.0,0,0,0,34,0,0,3,7,0,0,6,0,6,0,2,1,8378,0.0,0.0,120.0,30+,Dropout
5,11.8,5,12.6,154.7,154.0,1,1,0,18,0,0,1,1,1,0,5,6,5,5,1,1,9670,1.0,1.0,154.35,17-20,Graduate
6,11.166666666666666,6,11.666666666666666,132.7,139.0,0,1,0,19,0,0,1,17,1,1,6,7,6,9,1,2,9238,1.0,1.0,135.85,17-20,Graduate
7,14.05714285714286,8,14.6,130.8,136.0,0,1,0,18,0,0,1,18,1,0,7,7,8,9,1,1,9500,1.0,1.0,133.4,17-20,Graduate
4,11.75,4,10.0,122.7,130.0,0,1,0,18,0,0,1,1,1,1,6,10,6,13,1,2,9254,0.6666666666666666,0.6666666666666666,126.35,17-20,Dropout
6,13.166666666666666,6,13.0,130.0,133.1,0,1,0,31,0,0,19,39,1,0,6,6,6,8,2,1,9238,1.0,1.0,131.55,30+,Enrolled
6,13.5,6,14.0,123.6,133.0,1,1,0,19,0,0,1,17,1,0,6,7,6,7,1,1,9238,1.0,1.0,128.3,17-20,Graduate
7,12.625,8,13.0625,116.5,143.0,1,1,0,20,0,0,1,18,1,1,7,10,8,8,1,1,9500,1.0,1.0,129.75,17-20,Graduate
0,7.399999999999999,0,6.874999999999999,111.1,117.0,0,1,0,21,0,0,1,17,1,0,6,0,6,0,1,3,9085,0.0,0.0,114.05,21-25,Dropout
7,13.971428571428572,7,13.971428571428572,136.3,145.0,1,1,0,18,0,0,1,1,1,1,8,8,8,8,1,3,9500,0.875,0.875,140.65,17-20,Graduate
2,11.0,0,6.874999999999999,129.8,134.0,0,1,0,18,0,0,1,1,1,1,6,7,6,0,1,3,9070,0.3333333333333333,0.0,131.9,17-20,Dropout
5,12.8,5,15.333333333333334,134.7,162.5,0,1,0,33,0,0,1,39,0,0,5,5,5,6,2,1,9991,1.0,1.0,148.6,30+,Graduate
6,13.571428571428571,5,12.8,131.8,143.0,1,1,0,18,0,0,1,1,1,1,6,8,6,6,1,2,9670,1.0,0.8333333333333334,137.4,17-20,Enrolled
0,7.399999999999999,0,6.874999999999999,126.8,140.0,1,0,0,18,0,0,1,1,1,1,2,0,2,0,1,1,8378,0.0,0.0,133.4,17-20,Dropout
2,11.5,4,11.0,130.7,131.0,0,1,1,21,0,0,1,1,1,0,5,9,5,13,1,1,9085,0.4,0.8,130.85,21-25,Enrolled
4,11.25,4,12.0,109.8,115.0,0,1,0,19,0,0,1,17,1,1,6,8,6,8,1,3,9254,0.6666666666666666,0.6666666666666666,112.4,17-20,Enrolled
5,13.714285714285714,5,13.142857142857142,133.9,130.0,0,1,0,28,0,0,3,7,0,0,5,7,5,7,1,1,9991,1.0,1.0,131.95,26-30,Graduate
0,7.399999999999999,0,6.874999999999999,109.9,130.0,0,0,0,29,0,0,1,39,1,0,4,4,5,0,2,1,9147,0.0,0.0,119.95,26-30,Dropout
6,12.0,3,14.666666666666666,160.0,160.0,0,0,1,34,0,0,39,44,1,1,6,9,6,8,1,1,9130,1.0,0.5,160.0,30+,Dropout
6,12.666666666666666,6,13.333333333333334,106.5,133.1,1,1,0,32,0,0,19,39,0,0,6,7,6,7,1,1,8378,1.0,1.0,119.8,30+,Graduate
7,13.29,7,13.29,120.0,130.0,1,1,0,25,0,0,1,39,1,1,8,11,8,11,1,1,9500,0.875,0.875,125.0,21-25,Enrolled
8,10.375,9,10.444444444444445,107.8,140.0,0,1,0,33,0,0,1,43,0,0,10,15,10,13,2,1,9991,0.8,0.9,123.9,30+,Enrolled
3,12.0,1,13.0,100.0,133.1,0,0,0,34,0,0,14,43,0,0,7,13,7,15,2,1,8378,0.4285714285714285,0.1428571428571428,116.55,30+,Dropout
5,11.4,6,11.166666666666666,112.5,150.0,0,1,0,33,0,0,1,39,0,0,6,10,6,7,2,1,8378,0.8333333333333334,1.0,131.25,30+,Graduate
2,13.25,3,12.6,135.5,140.0,0,0,1,29,0,0,1,43,0,0,5,15,5,12,1,1,9991,0.4,0.6,137.75,26-30,Dropout
6,13.861666666666666,0,6.874999999999999,145.0,145.0,0,1,0,18,0,0,1,1,1,0,7,7,8,16,1,1,9500,0.8571428571428571,0.0,145.0,17-20,Dropout
6,12.166666666666666,6,12.142857142857142,119.0,126.0,1,1,0,18,0,0,1,1,1,0,6,6,6,7,1,1,9773,1.0,1.0,122.5,17-20,Graduate
4,13.75,6,14.5,130.0,130.0,0,1,0,34,0,0,3,7,1,0,6,16,6,15,2,1,9238,0.6666666666666666,1.0,130.0,30+,Graduate
6,15.433333333333332,6,15.433333333333332,126.3,135.0,1,1,0,19,0,0,1,1,1,1,7,7,7,7,1,3,9500,0.8571428571428571,0.8571428571428571,130.65,17-20,Graduate
6,13.833333333333334,6,15.5,113.5,133.1,1,1,0,34,0,0,19,39,0,0,6,6,6,6,4,1,8378,1.0,1.0,123.3,30+,Graduate
10,11.833333333333334,11,11.363636363636363,120.0,120.0,0,1,0,34,0,0,3,43,0,0,10,16,10,15,1,1,9991,1.0,1.1,120.0,30+,Graduate
0,7.399999999999999,0,6.874999999999999,111.3,120.0,0,1,0,32,0,0,1,17,1,1,7,7,8,8,1,2,9556,0.0,0.0,115.65,30+,Dropout
0,7.399999999999999,0,6.874999999999999,130.2,147.0,0,1,0,18,0,0,1,18,1,0,2,1,6,0,1,1,9238,0.0,0.0,138.6,17-20,Dropout
7,12.333333333333334,8,12.625,140.2,149.0,0,1,0,20,0,0,1,43,1,1,7,9,8,8,1,1,9556,1.0,1.0,144.6,17-20,Enrolled
6,11.166666666666666,6,12.166666666666666,113.9,124.0,0,1,0,20,0,0,1,1,1,1,6,6,6,6,1,3,9070,1.0,1.0,118.95,17-20,Graduate
6,14.666666666666666,6,12.428571428571429,99.0,133.1,1,1,0,23,0,0,1,17,1,1,6,6,6,8,1,1,9085,1.0,1.0,116.05,21-25,Graduate
5,11.2,4,11.75,124.0,125.0,0,1,0,19,0,0,1,1,1,1,5,5,5,11,1,2,9147,1.0,0.8,124.5,17-20,Enrolled
6,13.714285714285714,6,14.166666666666666,138.9,141.0,0,1,0,18,0,0,1,1,1,0,6,9,6,6,1,1,9238,1.0,1.0,139.95,17-20,Graduate
5,12.8,5,11.444444444444445,130.0,131.0,0,1,0,19,1,0,1,1,1,1,5,5,5,10,1,1,9147,1.0,1.0,130.5,17-20,Graduate
4,13.25,5,11.8,120.8,118.0,0,1,0,20,0,0,1,17,1,1,6,9,6,11,1,3,9773,0.6666666666666666,0.8333333333333334,119.4,17-20,Graduate
6,13.78,6,13.78,127.8,129.0,0,1,0,19,0,0,1,1,1,1,8,10,8,10,1,3,9500,0.75,0.75,128.4,17-20,Dropout
7,15.11,7,15.11,126.0,136.0,0,1,0,19,0,0,1,17,1,1,8,8,8,8,1,3,9500,0.875,0.875,131.0,17-20,Graduate
4,11.0,5,11.2,126.0,134.0,0,1,0,18,0,0,1,1,1,0,6,10,6,8,1,2,9238,0.6666666666666666,0.8333333333333334,130.0,17-20,Graduate
7,15.798571428571426,7,15.798571428571426,138.5,153.0,1,1,0,20,0,0,1,1,1,1,8,8,8,8,1,1,9500,0.875,0.875,145.75,17-20,Graduate
7,13.775714285714288,8,15.599999999999998,119.4,119.0,0,1,0,20,0,0,1,1,1,1,7,7,8,8,1,3,9500,1.0,1.0,119.2,17-20,Graduate
7,12.16,7,12.16,101.5,140.0,0,1,0,24,0,0,1,39,1,1,8,11,8,11,4,1,9500,0.875,0.875,120.75,21-25,Graduate
0,7.399999999999999,0,6.874999999999999,101.5,133.1,0,1,0,24,0,0,1,39,1,1,7,0,7,0,4,2,9556,0.0,0.0,117.3,21-25,Dropout
6,14.333333333333334,6,15.5,126.2,130.0,0,1,0,20,0,0,1,17,1,1,6,6,6,6,1,2,9773,1.0,1.0,128.1,17-20,Graduate
6,11.833333333333334,3,13.333333333333334,129.8,128.0,0,1,0,20,0,0,1,1,1,1,6,6,6,6,1,3,9070,1.0,0.5,128.9,17-20,Enrolled
6,14.833333333333334,6,12.5,138.4,145.0,0,0,0,18,0,0,1,1,1,1,6,7,6,8,1,1,9085,1.0,1.0,141.7,17-20,Enrolled
7,14.2,7,14.2,129.3,146.0,0,1,0,18,0,0,1,1,1,0,8,8,8,8,1,1,9500,0.875,0.875,137.65,17-20,Graduate
5,12.2,5,13.2,113.1,119.0,0,1,0,21,0,0,1,1,1,1,5,6,5,5,1,1,9085,1.0,1.0,116.05,21-25,Graduate
4,13.0,5,13.666666666666666,144.3,160.0,0,1,0,18,0,0,1,17,1,1,6,10,6,9,1,1,9853,0.6666666666666666,0.8333333333333334,152.15,17-20,Graduate
7,12.485714285714286,7,12.485714285714286,141.0,144.0,1,1,0,19,0,0,1,17,1,1,8,8,8,8,1,3,9500,0.875,0.875,142.5,17-20,Graduate
6,17.0,6,16.285714285714285,130.0,130.0,0,1,0,22,0,0,40,7,1,1,6,7,6,7,1,1,9085,1.0,1.0,130.0,21-25,Graduate
5,10.8,6,10.166666666666666,117.5,122.0,0,1,0,19,0,0,1,17,1,1,6,7,6,9,1,3,9238,0.8333333333333334,1.0,119.75,17-20,Graduate
6,14.716666666666669,6,14.716666666666669,131.8,153.0,0,1,0,18,0,1,1,1,1,1,7,7,7,7,1,3,9500,0.8571428571428571,0.8571428571428571,142.4,17-20,Graduate
2,13.5,5,11.4,133.7,147.0,1,1,0,19,0,0,1,1,1,1,5,10,5,11,1,1,9085,0.4,1.0,140.35,17-20,Enrolled
7,11.971428571428572,7,11.971428571428572,115.4,121.0,1,1,0,24,0,0,1,43,1,1,8,8,8,8,1,1,9500,0.875,0.875,118.2,21-25,Enrolled
3,12.0,4,13.5,129.1,134.0,0,1,0,19,0,0,1,1,1,0,5,7,5,7,1,3,9085,0.6,0.8,131.55,17-20,Enrolled
6,12.333333333333334,6,11.666666666666666,135.5,133.0,0,1,0,34,0,0,1,1,0,0,6,7,6,6,1,1,8378,1.0,1.0,134.25,30+,Graduate
6,15.307692307692308,6,13.875,112.4,118.0,0,1,0,19,0,0,1,17,1,1,10,16,10,13,1,3,9085,0.6,0.6,115.2,17-20,Graduate
6,12.666666666666666,6,12.666666666666666,130.8,137.0,1,1,0,18,0,0,1,1,1,1,7,7,7,7,1,1,9500,0.8571428571428571,0.8571428571428571,133.9,17-20,Graduate
7,14.368,8,14.44875,131.6,143.0,1,1,0,19,0,0,1,1,1,1,7,10,8,8,1,3,9500,1.0,1.0,137.3,17-20,Graduate
7,12.084285714285716,7,12.084285714285716,140.8,123.0,0,1,0,25,0,0,1,39,1,0,8,8,8,8,1,1,9500,0.875,0.875,131.9,21-25,Graduate
8,12.25,8,12.2,140.0,140.0,0,1,0,21,0,0,39,44,1,1,10,16,10,16,1,1,9085,0.8,0.8,140.0,21-25,Enrolled
5,12.2,5,11.6,114.2,118.0,0,1,0,18,0,0,1,1,1,0,6,10,6,10,1,1,9254,0.8333333333333334,0.8333333333333334,116.1,17-20,Enrolled
4,11.0,6,11.5,127.3,142.0,1,1,0,18,0,0,1,1,1,0,6,12,6,9,1,1,9238,0.6666666666666666,1.0,134.65,17-20,Graduate
5,12.8,5,11.0,115.0,115.0,0,1,0,28,0,0,1,1,0,1,6,8,6,8,1,1,8378,0.8333333333333334,0.8333333333333334,115.0,26-30,Graduate
7,11.857142857142858,7,11.857142857142858,118.8,131.0,1,1,0,18,0,0,1,43,1,0,8,8,8,8,5,1,9500,0.875,0.875,124.9,17-20,Graduate
6,12.285714285714286,5,13.0,125.0,130.0,0,1,0,34,0,0,1,39,1,0,6,8,6,10,2,1,9254,1.0,0.8333333333333334,127.5,30+,Graduate
3,12.333333333333334,4,13.5,111.5,133.1,0,1,0,18,0,0,1,17,1,0,6,11,6,11,1,2,9853,0.5,0.6666666666666666,122.3,17-20,Dropout
4,11.25,4,11.4,124.2,134.0,1,1,0,21,0,0,1,17,1,0,6,11,6,12,1,1,9238,0.6666666666666666,0.6666666666666666,129.1,21-25,Graduate
0,7.399999999999999,0,6.874999999999999,130.0,130.0,0,1,1,34,0,0,40,7,1,0,6,0,6,0,4,1,9238,0.0,0.0,130.0,30+,Dropout
2,16.0,1,16.0,120.0,133.1,0,1,0,32,0,0,3,7,1,1,3,3,3,3,1,1,9070,0.6666666666666666,0.3333333333333333,126.55,30+,Dropout
6,11.666666666666666,6,11.0,110.0,114.0,0,1,0,29,0,0,12,43,0,0,6,10,6,7,1,1,8378,1.0,1.0,112.0,26-30,Graduate
5,12.4,7,12.15,113.3,130.0,0,1,0,24,0,0,1,39,1,0,7,15,8,14,1,1,9556,0.7142857142857143,0.875,121.65,21-25,Enrolled
6,10.744444444444444,8,11.8375,123.5,128.0,0,1,0,22,0,0,1,43,1,1,7,14,8,10,1,1,9556,0.8571428571428571,1.0,125.75,21-25,Enrolled
0,7.399999999999999,0,6.874999999999999,101.0,133.1,0,1,0,21,0,0,1,1,1,0,6,0,6,0,1,1,9238,0.0,0.0,117.05,21-25,Dropout
4,12.0,4,12.5625,120.9,133.1,0,1,0,34,0,0,19,39,1,1,7,12,7,13,2,1,9500,0.5714285714285714,0.5714285714285714,127.0,30+,Dropout
4,12.75,2,10.0,154.6,140.0,1,0,0,34,0,0,1,39,1,0,6,12,6,15,4,1,9085,0.6666666666666666,0.3333333333333333,147.3,30+,Enrolled
2,10.0,2,11.0,120.2,117.0,0,1,0,20,0,0,1,1,1,1,5,9,5,10,1,1,9147,0.4,0.4,118.6,17-20,Enrolled
10,13.417391304347827,12,13.417391304347827,146.5,139.0,0,1,0,21,0,0,1,43,1,0,10,16,10,16,1,3,9500,1.0,1.2,142.75,21-25,Graduate
6,15.166666666666666,6,14.857142857142858,160.1,159.0,0,1,0,18,0,0,1,1,1,1,6,6,6,7,1,1,9773,1.0,1.0,159.55,17-20,Graduate
5,13.833333333333334,5,12.5,150.0,140.0,0,1,1,34,0,0,1,39,1,0,6,10,6,13,1,1,9003,0.8333333333333334,0.8333333333333334,145.0,30+,Graduate
5,13.333333333333334,4,14.8,135.8,140.0,0,1,0,18,0,0,1,1,1,1,5,6,5,7,1,3,9085,1.0,0.8,137.9,17-20,Graduate
0,7.399999999999999,0,6.874999999999999,143.8,135.0,0,1,1,19,0,0,1,1,1,1,2,0,2,0,1,1,8378,0.0,0.0,139.4,17-20,Enrolled
3,11.666666666666666,3,10.666666666666666,116.8,121.0,0,1,0,18,0,0,1,1,1,1,6,11,6,11,1,1,9853,0.5,0.5,118.9,17-20,Dropout
5,15.0,6,13.428571428571429,113.9,124.0,0,1,0,19,0,0,1,1,1,1,6,12,6,9,1,3,9085,0.8333333333333334,1.0,118.95,17-20,Graduate
7,13.242857142857144,7,13.242857142857144,118.0,131.0,1,1,0,18,0,0,1,1,1,1,8,8,8,8,1,3,9500,0.875,0.875,124.5,17-20,Enrolled
1,13.0,2,12.5,150.2,160.0,0,1,0,19,0,0,1,1,1,1,5,13,5,7,1,3,9130,0.2,0.4,155.1,17-20,Dropout
6,13.075,7,12.05,115.1,120.0,1,1,0,19,0,0,1,1,1,1,7,8,8,10,1,2,9500,0.8571428571428571,0.875,117.55,17-20,Graduate
6,13.5,6,13.666666666666666,131.3,140.0,1,1,0,18,0,0,1,1,1,1,6,6,6,9,1,1,9670,1.0,1.0,135.65,17-20,Graduate
5,11.8,6,12.333333333333334,120.0,120.0,1,1,0,23,0,0,39,44,0,1,6,8,6,8,1,1,9991,0.8333333333333334,1.0,120.0,21-25,Graduate
5,12.6,5,11.8,110.3,118.0,0,0,0,18,0,1,1,17,1,1,6,7,6,6,1,2,9254,0.8333333333333334,0.8333333333333334,114.15,17-20,Enrolled
6,12.166666666666666,3,11.0,100.0,133.1,0,1,0,33,0,1,1,43,1,0,6,6,6,9,4,1,9853,1.0,0.5,116.55,30+,Dropout
6,12.166666666666666,6,11.0,110.7,111.0,0,1,0,19,0,0,1,17,1,1,6,9,6,9,1,2,9238,1.0,1.0,110.85,17-20,Graduate
0,7.399999999999999,0,6.874999999999999,143.4,140.0,0,1,0,21,0,0,1,43,1,1,2,0,2,0,1,3,8378,0.0,0.0,141.7,21-25,Dropout
7,13.557142857142855,8,13.2,115.9,125.0,0,1,0,18,0,0,1,1,1,0,7,7,8,9,1,3,9500,1.0,1.0,120.45,17-20,Graduate
4,12.25,4,11.8,145.0,133.1,1,1,0,21,0,0,1,18,0,0,5,6,5,8,1,1,9991,0.8,0.8,139.05,21-25,Enrolled
6,14.333333333333334,6,13.5,140.9,136.0,0,1,0,19,0,0,1,17,1,1,6,6,6,6,1,2,9070,1.0,1.0,138.45,17-20,Graduate
4,10.5,4,11.75,108.4,115.0,0,1,0,20,0,0,1,1,1,1,6,10,6,8,1,2,9773,0.6666666666666666,0.6666666666666666,111.7,17-20,Graduate
0,7.399999999999999,0,6.874999999999999,114.3,116.0,0,1,0,20,0,0,1,1,1,1,4,8,4,8,1,1,9773,0.0,0.0,115.15,17-20,Dropout
4,12.75,3,11.333333333333334,110.0,110.0,0,1,0,20,0,0,1,18,1,1,6,10,6,14,1,3,9853,0.6666666666666666,0.5,110.0,17-20,Enrolled
0,7.399999999999999,4,11.0,121.7,135.0,1,1,0,18,0,0,1,1,1,1,6,14,6,9,1,1,9238,0.0,0.6666666666666666,128.35,17-20,Enrolled
1,14.0,1,14.0,123.7,131.0,0,1,0,18,0,0,1,43,1,1,5,10,5,10,1,2,9147,0.2,0.2,127.35,17-20,Enrolled
7,14.093333333333332,8,15.0,116.5,124.0,1,1,0,20,0,0,1,1,1,1,7,9,8,8,1,2,9500,1.0,1.0,120.25,17-20,Graduate
6,13.333333333333334,6,13.166666666666666,155.0,162.5,1,1,0,21,0,0,1,1,1,0,6,6,6,8,1,1,9238,1.0,1.0,158.75,21-25,Graduate
7,12.071428571428571,7,12.071428571428571,129.3,137.0,0,1,0,19,0,0,1,43,1,1,8,12,8,12,1,1,9500,0.875,0.875,133.15,17-20,Graduate
6,12.666666666666666,6,12.5,121.7,128.0,1,1,0,18,0,0,1,1,1,1,6,6,6,6,1,3,9254,1.0,1.0,124.85,17-20,Graduate
6,12.125,5,12.0,148.2,133.1,0,1,1,27,0,0,1,39,1,1,6,11,6,16,1,1,9085,1.0,0.8333333333333334,140.64999999999998,26-30,Enrolled
7,13.2,7,13.2575,125.5,133.1,1,1,0,21,0,0,1,1,1,1,7,9,8,9,1,2,9500,1.0,0.875,129.3,21-25,Graduate
7,14.15,8,14.51125,131.9,148.0,1,1,0,18,0,0,1,17,1,1,7,8,8,8,1,3,9500,1.0,1.0,139.95,17-20,Graduate
4,13.5,3,10.666666666666666,121.8,127.0,0,1,1,18,0,0,1,17,1,1,6,12,6,14,1,1,9853,0.6666666666666666,0.5,124.4,17-20,Enrolled
0,7.399999999999999,0,6.874999999999999,107.7,110.0,0,0,1,28,0,0,1,43,1,0,6,0,5,10,1,1,9853,0.0,0.0,108.85,26-30,Dropout
5,12.2,3,11.4,115.5,133.1,0,1,0,34,0,0,1,39,1,0,7,13,7,14,1,1,9556,0.7142857142857143,0.4285714285714285,124.3,30+,Dropout
5,14.8,5,14.0,139.8,145.0,0,1,0,20,0,0,1,1,1,1,5,6,5,6,1,1,9085,1.0,1.0,142.4,17-20,Graduate
5,11.0,5,11.4,133.2,136.0,0,1,0,19,0,0,1,1,1,1,6,8,6,13,1,1,9238,0.8333333333333334,0.8333333333333334,134.6,17-20,Graduate
0,7.399999999999999,0,6.874999999999999,118.4,131.0,0,1,0,20,0,0,1,1,0,1,5,10,5,10,1,1,9991,0.0,0.0,124.7,17-20,Enrolled
3,14.0,4,11.75,123.3,138.0,0,1,0,19,0,0,1,17,1,1,5,15,5,10,1,2,9085,0.6,0.8,130.65,17-20,Enrolled
5,11.833333333333334,6,13.0,134.5,150.0,0,1,0,28,0,0,1,39,0,0,6,8,6,6,2,1,8378,0.8333333333333334,1.0,142.25,26-30,Graduate
4,11.75,5,11.8,110.6,112.0,0,1,0,20,0,0,1,1,1,0,5,7,5,7,1,1,9670,0.8,1.0,111.3,17-20,Graduate
10,12.333333333333334,8,12.0,154.0,154.0,0,1,0,28,0,0,1,42,1,1,10,16,10,16,1,1,9254,1.0,0.8,154.0,26-30,Graduate
3,11.666666666666666,6,11.833333333333334,160.0,160.0,0,1,0,24,0,0,39,43,0,0,10,16,10,16,1,1,9991,0.3,0.6,160.0,21-25,Dropout
6,12.666666666666666,4,11.5,140.0,140.0,0,1,0,20,0,0,39,44,1,1,6,9,6,10,1,1,9085,1.0,0.6666666666666666,140.0,17-20,Enrolled
4,12.25,5,11.6,132.5,150.0,0,1,0,22,0,0,1,17,1,1,6,9,6,8,1,2,9853,0.6666666666666666,0.8333333333333334,141.25,21-25,Enrolled
6,11.285714285714286,4,13.5,127.7,141.0,1,1,0,18,0,0,1,17,1,0,6,7,6,9,1,2,9254,1.0,0.6666666666666666,134.35,17-20,Graduate
2,11.5,0,6.874999999999999,117.5,122.0,0,0,1,22,0,0,1,1,1,1,5,12,5,12,1,3,9147,0.4,0.0,119.75,21-25,Dropout
6,11.666666666666666,4,12.25,127.0,120.0,1,1,0,18,0,0,1,1,1,1,6,10,6,10,1,3,9254,1.0,0.6666666666666666,123.5,17-20,Graduate
7,13.514285714285714,7,13.514285714285714,125.5,139.0,1,1,0,21,0,0,1,1,1,0,8,8,8,8,1,1,9500,0.875,0.875,132.25,21-25,Graduate
6,13.0,6,13.714285714285714,140.5,138.0,0,1,0,19,0,0,1,17,1,1,6,7,6,9,1,3,9773,1.0,1.0,139.25,17-20,Graduate
3,15.0,4,10.25,118.3,119.0,0,1,0,22,0,0,1,5,1,1,6,11,6,11,1,1,9853,0.5,0.6666666666666666,118.65,21-25,Enrolled
7,12.744285714285716,7,12.744285714285716,120.8,129.0,1,1,0,20,0,0,1,1,1,1,8,8,8,8,1,1,9500,0.875,0.875,124.9,17-20,Graduate
4,11.75,5,11.8,95.0,133.1,0,1,0,20,0,0,1,1,1,0,5,10,5,8,1,1,9147,0.8,1.0,114.05,17-20,Graduate
